StnID,Year,Lat,Lon,Anomaly,SourceType
1000203169,2000,45.767,-118.57,-19.71447,depth
1000203182,1981,45.7691,-119.1167,88.18016,depth
1000203182,1984,45.7691,-119.1167,-30.65831,depth
1000203182,1985,45.7691,-119.1167,26.836109999999998,depth
1000203182,2004,45.7691,-119.1167,-20.564879999999988,depth
1000203182,2005,45.7691,-119.1167,28.197069999999997,depth
1000203325,1968,45.7735,-118.5536,-20.4216,depth
1000203534,1983,45.7812,-119.2186,-38.517579999999995,depth
1000203597,1978,45.784,-119.1261,-34.48812,depth
1000203597,1979,45.784,-119.1261,34.241232000000004,depth
1000203678,1982,45.7879,-119.225,-41.01390000000001,depth
1000203678,1985,45.7879,-119.225,43.144450000000006,depth
1000203678,1992,45.7879,-119.225,-20.418600000000012,depth
1000203834,1979,45.7941,-119.2096,20.071060000000003,depth
1000204308,1984,45.7971,-119.295,-24.073099999999997,depth
1000204326,1984,45.7971,-119.0791,-24.134068,depth
1000204446,1979,45.8018,-119.059,19.769320000000004,depth
1000204559,1992,45.8071,-119.1322,-25.462990000000005,depth
1000204607,2004,45.8087,-118.4983,36.576,depth
1000204607,2005,45.8087,-118.4983,-19.812000000000005,depth
1000204762,1969,45.8149,-119.262,-59.436,depth
1000205030,1979,45.8251,-119.127,50.292,depth
1000205597,1985,45.834,-119.3379,24.51354,depth
1000205678,1975,45.8362,-119.2867,-19.811999999999998,depth
1000205804,1998,45.8398,-119.3495,40.946830000000006,depth
1000205804,1999,45.8398,-119.3495,-42.11421,depth
1000205804,2000,45.8398,-119.3495,43.09262,depth
1000205804,2001,45.8398,-119.3495,-44.48251,depth
1000205897,2000,45.8449,-119.3368,21.116550000000004,depth
1000205935,2000,45.846,-119.177,36.566849999999995,depth
1000206109,2000,45.8541,-118.6601,-60.62472,depth
1000206131,1986,45.8516,-119.2076,51.267360000000004,depth
1000207241,1976,45.8922,-106.3792,25.193239999999996,depth
1000207405,1977,45.9029,-119.3122,-19.859242,depth
1000208142,1991,45.9254,-116.1126,-27.247600000000006,depth
1000208173,1971,45.9276,-118.3833,-34.442400000000006,depth
1000208173,1972,45.9276,-118.3833,30.480000000000004,depth
1000208173,1976,45.9276,-118.3833,-27.889200000000002,depth
1000208173,1977,45.9276,-118.3833,25.908,depth
1000208173,1979,45.9276,-118.3833,-36.57599999999999,depth
1000209288,1981,45.9865,-119.9092,-49.3776,depth
1000209288,1982,45.9865,-119.9092,-19.659599999999998,depth
1000209288,1983,45.9865,-119.9092,64.6176,depth
1000209922,1984,46.0068,-118.3152,-24.384,depth
1000210116,1975,46.0207,-118.3291,-32.156400000000005,depth
1000210137,1970,46.0218,-118.3566,-21.09216,depth
1000210139,1974,46.0218,-118.3783,-31.6992,depth
1000210139,1975,46.0218,-118.3783,24.384,depth
1000210746,1969,46.0362,-118.3033,-25.84704,depth
1000210821,1970,46.0424,-118.253,-34.4424,depth
1000210861,1981,46.0442,-101.2318,-24.07311,depth
1000210864,1981,46.0444,-101.0032,72.14618000000002,depth
1000210893,1972,46.0471,-118.4222,-19.49806,depth
1000211612,2019,46.0716,-118.2887,-45.72,depth
1000211619,1984,46.0732,-118.3594,34.1376,depth
1000211619,1985,46.0732,-118.3594,-55.9308,depth
1000211678,1970,46.0787,-118.3669,-24.8412,depth
1000211753,2021,46.0875,-118.2553,20.726399999999998,depth
1000211756,1969,46.0889,-118.2529,21.336,depth
1000211862,1986,46.0963,-108.8838,40.447,depth
1000212025,1964,46.1107,-123.624,-23.58695,depth
1000212064,1974,46.1144,-118.2634,-23.622,depth
1000212064,2020,46.1144,-118.2634,-30.479999999999997,depth
1000212202,1971,46.1262,-118.1947,-24.6888,depth
1000212202,1972,46.1262,-118.1947,26.5176,depth
1000214081,1984,46.2065,-119.7528,25.527,depth
1000214729,1988,46.2239,-119.9931,31.699199999999998,depth
1000215294,1977,46.2587,-119.7067,19.863816,depth
1000216419,2001,46.2996,-119.4195,-24.835099999999997,depth
1000216442,1987,46.3003,-119.3156,30.001464000000002,depth
1000217013,1987,46.3115,-120.0178,-25.2984,depth
1000217047,1985,46.3125,-119.8671,26.974799999999995,depth
1000217047,1987,46.3125,-119.8671,-31.790640000000003,depth
1000219504,1994,46.4007,-120.0373,20.116800000000012,depth
1000219557,1959,46.4035,-119.0986,33.39694,depth
1000219559,1995,46.4042,-120.1783,-53.339999999999996,depth
1000220402,1969,46.4283,-90.23351,93.57360000000006,depth
1000220402,1970,46.4283,-90.23351,55.473599999999976,depth
1000220402,1971,46.4283,-90.23351,78.79079999999999,depth
1000220402,1972,46.4283,-90.23351,57.45479999999998,depth
1000220402,1973,46.4283,-90.23351,88.39200000000002,depth
1000220501,1986,46.4356,-120.2014,-19.705299999999994,depth
1000221441,1983,46.4783,-120.2631,-28.072099999999992,depth
1000221441,1987,46.4783,-120.2631,-22.00649999999999,depth
1000221486,1988,46.4875,-120.3564,21.0312,depth
1000222227,1989,46.5072,-120.062,-20.8788,depth
1000222227,1991,46.5072,-120.062,24.9936,depth
1000222271,2000,46.505,-120.0915,-27.355799999999988,depth
1000222283,1984,46.5112,-120.063,-22.646599999999992,depth
1000222301,1997,46.5152,-120.2062,-32.68979999999999,depth
1000222431,1997,46.5249,-120.2028,27.127200000000002,depth
1000222432,2001,46.5212,-120.6955,34.527744,depth
1000222432,2002,46.5212,-120.6955,-38.365173999999996,depth
1000222437,1982,46.5222,-120.2196,28.651200000000003,depth
1000222437,1986,46.5222,-120.2196,-20.116799999999998,depth
1000222449,2001,46.5235,-120.2956,-23.1648,depth
1000223019,1992,46.533,-120.3457,26.60904,depth
1000223056,1994,46.5347,-120.3611,26.517599999999995,depth
1000223056,2001,46.5347,-120.3611,-21.336,depth
1000223134,2001,46.5416,-120.2586,-34.222939999999994,depth
1000223181,1980,46.5409,-120.6922,23.820120000000003,depth
1000224424,1986,46.5763,-118.7958,-34.251900000000006,depth
1000224425,1986,46.5771,-120.4405,-19.9644,depth
1000224474,1986,46.5845,-119.7975,-41.452799999999996,depth
1000226862,1984,46.6726,-118.4689,-31.242000000000004,depth
1000226945,1987,46.6776,-120.7807,-23.4696,depth
1000226968,2001,46.6774,-120.6141,51.81296,depth
1000226968,2002,46.6774,-120.6141,-51.3649,depth
1000227032,1981,46.6785,-118.89,-35.20439999999999,depth
1000227032,1985,46.6785,-118.89,-21.4914,depth
1000227771,1984,46.7046,-119.8795,25.258799999999994,depth
1000228267,1978,46.7285,-117.2224,26.898599999999995,depth
1000228302,1987,46.7296,-118.9314,64.31280000000001,depth
1000228494,1987,46.7401,-119.2728,20.116800000000005,depth
1000228494,1988,46.7401,-119.2728,28.041600000000003,depth
1000229365,1968,46.7643,-118.5922,-32.019239999999996,depth
1000229365,1969,46.7643,-118.5922,33.8328,depth
1000229422,1975,46.7671,-118.9206,-45.41520000000001,depth
1000229523,1966,46.7736,-104.6375,-19.86232000000001,depth
1000229523,1967,46.7736,-104.6375,-33.47919999999999,depth
1000229616,1978,46.7765,-118.5469,22.189399999999992,depth
1000229619,1969,46.7777,-118.8038,-27.127200000000002,depth
1000230710,1967,46.8165,-118.9942,-31.359349999999992,depth
1000230710,1968,46.8165,-118.9942,28.512519999999995,depth
1000230710,1973,46.8165,-118.9942,-28.925520000000006,depth
1000230710,1974,46.8165,-118.9942,-28.346400000000003,depth
1000230710,1975,46.8165,-118.9942,51.96840000000001,depth
1000230710,1976,46.8165,-118.9942,-63.246,depth
1000230710,1977,46.8165,-118.9942,42.3672,depth
1000230806,1978,46.8179,-119.155,22.2504,depth
1000230811,1981,46.8186,-103.9663,26.85136,depth
1000230851,1981,46.8204,-118.9356,-26.9961,depth
1000230851,1982,46.8204,-118.9356,36.0548,depth
1000230851,1985,46.8204,-118.9356,-24.9936,depth
1000231350,1979,46.826,-119.1697,-24.0792,depth
1000231451,1984,46.8296,-119.1583,-22.28088000000001,depth
