AQUIFER_ID,Region,Decade,n_stn_decade,mean_ratio_neg,mean_ratio_pos,mean_frac_neg,mean_frac_pos,mean_sum_anom,mean_sum_neg,mean_sum_pos
192,US,2010,4,-0.5857495500000001,0.6707887,0.4,0.6,0.8503915000000002,-5.8574955,6.7078869999999995
192,US,2020,4,-1.1791951666666667,0.17703749999999996,0.8333333333333333,0.16666666666666666,-2.7142455000000005,-3.2453580000000004,0.5311124999999999
193,US,1930,14,-0.1264012380952381,0.1504768571428571,0.3988095238095238,0.6011904761904762,0.13509185714285707,-0.4005941428571428,0.5356859999999999
193,US,1940,25,-0.23752243199999998,0.23167484990476184,0.548952380952381,0.4390476190476191,-0.1269188800000002,-1.51278328,1.3858643999999998
193,US,1950,47,-0.4730272693009118,0.203347083485309,0.576950354609929,0.40086119554204663,-1.7504599574468085,-3.323066170212766,1.5726062127659572
193,US,1960,44,-0.5246393580627706,0.17910223879870132,0.6564574314574314,0.3321789321789322,-2.2546190909090913,-3.533740590909091,1.2791214999999998
193,US,1970,48,-0.4264520470899471,0.2989373537863756,0.5463624338624339,0.4439153439153439,-1.1167109583333334,-3.6167687916666664,2.500057833333333
193,US,1980,61,-0.7980278183970856,0.368829162568306,0.5996877439500391,0.40031225604996096,-2.371618393442623,-4.657469836065574,2.285851442622951
193,US,1990,82,-0.4388373985578784,0.42764792854239253,0.49926926054974835,0.49595431668602397,0.15658170731707322,-3.1682092195121947,3.3247909268292677
193,US,2000,39,-0.605142193040293,0.4569324031746032,0.6106837606837606,0.37556980056980055,-1.999135128205128,-4.6462481538461535,2.6471130256410262
193,US,2010,30,-0.44664808410052903,0.42068457669312165,0.5234391534391534,0.4567989417989418,-0.2858018666666658,-3.7512747333333323,3.4654728666666665
193,US,2020,24,-0.6174312916666665,0.381253847222222,0.548611111111111,0.4305555555555556,-0.7680953333333336,-1.7496779166666663,0.9815825833333326
194,US,1930,14,-0.13653403571428577,0.2194016071428572,0.4226190476190476,0.5773809523809524,0.42693799999999993,-0.386769285714286,0.813707285714286
194,US,1940,14,-0.1509245306122449,0.17404807346938775,0.4806972789115646,0.5103741496598639,0.1814645714285715,-1.3776965714285716,1.559161142857143
